timestamp,views,edits
2020121700,10,2.0
2020121800,1,1.0
2020122200,1,
2020123000,1,
2020123100,0,2.0
2021010200,4,
2021010700,1,
2021010800,0,
2021010900,0,
2021011300,1,4.0
2021011400,1,
2021011500,0,
2021011600,0,
2021011800,1,2.0
2021012000,0,
2021012200,7,3.0
2021012300,114,3.0
2021012400,159,
2021012500,158,
2021012600,137,
2021012700,127,
2021012800,114,
2021012900,100,
2021013000,119,
2021013100,132,
2021020100,115,
2021020200,112,
2021020300,88,
2021020400,91,
2021020500,111,
2021020600,123,1.0
2021020700,138,
2021020800,121,
2021020900,113,
2021021000,95,
2021021100,139,
2021021200,99,
2021021300,83,
2021021400,89,
2021021500,142,
2021021600,133,
2021021700,113,
2021021800,112,
2021021900,125,
2021022000,131,2.0
2021022100,144,
2021022200,117,
2021022300,139,
2021022400,134,1.0
2021022500,147,
2021022600,132,1.0
2021022700,113,
2021022800,141,
2021030100,128,
2021030200,152,
2021030300,135,
2021030400,125,
2021030500,182,
2021030600,120,
2021030700,138,
2021030800,171,
2021030900,192,1.0
2021031000,162,
2021031100,136,
2021031200,133,
2021031300,121,
2021031400,149,
2021031500,135,
2021031600,126,
2021031700,151,
2021031800,170,1.0
2021031900,126,
2021032000,144,
2021032100,146,
2021032200,112,
2021032300,127,
2021032400,153,
2021032500,179,
2021032600,145,
2021032700,139,
2021032800,202,
2021032900,164,
2021033000,146,
2021033100,173,
2021040100,115,
2021040200,101,
2021040300,112,
2021040400,108,
2021040500,97,
2021040600,138,
2021040700,114,
2021040800,131,
2021040900,125,
2021041000,107,
2021041100,140,
2021041200,146,2.0
2021041300,185,
2021041400,143,
2021041500,160,
2021041600,120,
2021041700,137,
2021041800,118,
2021041900,107,
2021042000,96,
2021042100,111,
2021042200,99,
2021042300,114,
2021042400,103,
2021042500,122,
2021042600,114,
2021042700,108,
2021042800,110,
2021042900,110,
2021043000,100,
2021050100,106,
2021050200,95,
2021050300,94,
2021050400,96,
2021050500,102,
2021050600,85,
2021050700,81,
2021050800,72,
2021050900,94,
2021051000,86,
2021051100,105,
2021051200,102,
2021051300,96,
2021051400,97,
2021051500,108,
2021051600,112,
2021051700,116,
2021051800,108,
2021051900,134,
2021052000,114,
2021052100,101,
2021052200,131,
2021052300,114,
2021052400,154,
2021052500,121,
2021052600,125,
2021052700,121,
2021052800,134,
2021052900,139,
2021053000,147,
2021053100,136,
2021060100,151,
2021060200,147,
2021060300,129,
2021060400,147,
2021060500,138,
2021060600,152,
2021060700,150,
2021060800,151,
2021060900,141,
2021061000,179,
2021061100,393,
2021061200,299,
2021061300,191,
2021061400,162,
2021061500,154,
2021061600,192,
2021061700,158,
2021061800,123,
2021061900,143,
2021062000,172,
2021062100,177,1.0
2021062200,149,
2021062300,141,
2021062400,112,
2021062500,71,
2021062600,105,
2021062700,138,
2021062800,156,
2021062900,129,
2021063000,106,
2021070100,88,
2021070200,119,
2021070300,158,
2021070400,101,
2021070500,102,1.0
2021070600,175,
2021070700,208,
2021070800,124,
2021070900,80,
2021071000,85,
2021071100,253,
2021071200,496,
2021071300,206,
2021071400,155,
2021071500,111,
2021071600,110,
2021071700,115,
2021071800,71,
2021071900,87,
2021072000,87,
2021072100,63,
2021072200,78,
2021072300,77,
2021072400,72,
2021072500,70,
2021072600,90,
2021072700,89,
2021072800,41,
2021072900,70,
2021073000,59,
2021073100,67,
2021080100,61,
2021080200,56,
2021080300,42,
2021080400,72,
2021080500,56,
2021080600,53,
2021080700,60,
2021080800,76,
2021080900,65,
2021081000,45,
2021081100,64,
2021081200,51,
2021081300,46,
2021081400,48,
2021081500,45,
2021081600,53,
2021081700,45,
2021081800,36,
2021081900,38,
2021082000,61,
2021082100,41,
2021082200,37,
2021082300,36,
2021082400,51,
2021082500,47,
2021082600,46,
2021082700,39,
2021082800,49,
2021082900,57,
2021083000,68,
2021083100,61,
2021090100,69,
2021090200,64,
2021090300,54,
2021090400,45,
2021090500,55,
2021090600,44,
2021090700,55,
2021090800,56,
2021090900,42,
2021091000,38,
2021091100,29,
2021091200,37,
2021091300,46,
2021091400,66,
2021091500,46,
2021091600,57,
2021091700,67,
2021091800,43,
2021091900,51,
2021092000,50,
2021092100,80,
2021092200,50,
2021092300,40,
2021092400,24,
2021092500,43,
2021092600,80,
2021092700,36,
2021092800,47,
2021092900,46,
2021093000,42,
2021100100,42,
2021100200,69,3.0
2021100300,75,3.0
2021100400,48,
2021100500,48,
2021100600,54,1.0
2021100700,67,
2021100800,62,
2021100900,47,
2021101000,76,
2021101100,64,
2021101200,79,
2021101300,76,
2021101400,90,
2021101500,79,
2021101600,46,
2021101700,72,
2021101800,68,
2021101900,68,
2021102000,69,
2021102100,105,
2021102200,58,1.0
2021102300,84,
2021102400,80,1.0
2021102500,78,
2021102600,65,1.0
2021102700,70,
2021102800,51,
2021102900,44,
2021103000,56,
2021103100,54,
2021110100,60,
2021110200,56,
2021110300,42,
2021110400,61,
2021110500,101,
2021110600,96,
2021110700,80,
2021110800,60,
2021110900,64,
2021111000,58,
2021111100,59,
2021111200,68,
2021111300,53,
2021111400,49,
2021111500,85,
2021111600,75,
2021111700,77,1.0
2021111800,144,
2021111900,145,
2021112000,99,
2021112100,109,
2021112200,123,
2021112300,169,
2021112400,125,1.0
2021112500,108,
2021112600,86,
2021112700,94,1.0
2021112800,77,
2021112900,89,
2021113000,64,
2021120100,54,
2021120200,73,
2021120300,76,
2021120400,64,
2021120500,69,
2021120600,43,
2021120700,54,
2021120800,65,
2021120900,63,
2021121000,60,
2021121100,68,
2021121200,59,
2021121300,78,
2021121400,89,
2021121500,85,
2021121600,93,1.0
2021121700,71,
2021121800,69,
2021121900,98,
2021122000,79,
2021122100,94,1.0
2021122200,87,
2021122300,74,
2021122400,78,
2021122500,100,
2021122600,107,
2021122700,91,
2021122800,97,
2021122900,156,3.0
2021123000,110,
2021123100,77,
2022010100,81,
2022010200,86,
2022010300,115,1.0
2022010400,107,
2022010500,102,
2022010600,99,
2022010700,90,
2022010800,75,
2022010900,82,
2022011000,91,
2022011100,102,
2022011200,127,
2022011300,88,
2022011400,80,
2022011500,70,
2022011600,75,
2022011700,61,
2022011800,95,
2022011900,95,
2022012000,56,
2022012100,81,
2022012200,62,
2022012300,57,
2022012400,70,
2022012500,66,
2022012600,56,
2022012700,57,
2022012800,44,
2022012900,41,
2022013000,39,
2022013100,38,
2022020100,50,
2022020200,43,
2022020300,46,
2022020400,46,
2022020500,42,
2022020600,50,
2022020700,47,
2022020800,53,
2022020900,61,
2022021000,46,1.0
2022021100,49,
2022021200,46,
2022021300,45,
2022021400,55,
2022021500,66,
2022021600,36,
2022021700,45,
2022021800,35,
2022021900,50,
2022022000,72,
2022022100,49,
2022022200,42,
2022022300,54,
2022022400,29,
2022022500,25,
2022022600,33,
2022022700,91,
2022022800,95,
2022030100,84,
2022030200,70,
2022030300,48,
2022030400,61,
2022030500,46,
2022030600,60,
2022030700,61,
2022030800,40,
2022030900,39,
2022031000,41,
2022031100,29,
2022031200,47,
2022031300,35,
2022031400,33,
2022031500,43,
2022031600,38,
2022031700,42,
2022031800,42,
2022031900,33,
2022032000,43,
2022032100,42,
2022032200,50,
2022032300,32,
2022032400,51,
2022032500,35,
2022032600,26,
2022032700,39,
2022032800,36,
2022032900,28,
2022033000,40,
2022033100,33,
2022040100,38,
2022040200,30,
2022040300,31,
2022040400,38,
2022040500,42,
2022040600,25,
2022040700,32,
2022040800,28,
2022040900,33,
2022041000,32,
2022041100,29,
2022041200,34,
2022041300,22,
2022041400,30,
2022041500,20,
2022041600,22,
2022041700,24,
2022041800,25,
2022041900,18,
2022042000,44,
2022042100,37,
2022042200,31,
2022042300,28,
2022042400,17,
2022042500,28,
2022042600,31,
2022042700,28,1.0
2022042800,29,
2022042900,26,
2022043000,23,
2022050100,21,
2022050200,19,
2022050300,26,
2022050400,34,
2022050500,27,
2022050600,27,
2022050700,25,
2022050800,22,
2022050900,26,
2022051000,26,
2022051100,32,
2022051200,34,
2022051300,15,
2022051400,27,
2022051500,30,
2022051600,22,
2022051700,22,
2022051800,32,
2022051900,16,
2022052000,28,
2022052100,24,
2022052200,21,
2022052300,12,
2022052400,13,
2022052500,19,
2022052600,28,
2022052700,22,
2022052800,25,
2022052900,20,
2022053000,20,1.0
2022053100,29,
2022060100,15,
