timestamp,views,edits
2016090100,1810,1.0
2016090200,1351,
2016090300,1056,
2016090400,1224,
2016090500,1308,
2016090600,1159,
2016090700,1639,
2016090800,1093,
2016090900,1196,
2016091000,1131,
2016091100,1543,
2016091200,2136,
2016091300,2381,
2016091400,1322,
2016091500,1083,
2016091600,1041,
2016091700,939,1.0
2016091800,961,
2016091900,1192,
2016092000,1213,
2016092100,1175,
2016092200,1084,
2016092300,1372,2.0
2016092400,1050,
2016092500,999,
2016092600,1636,
2016092700,1130,
2016092800,1354,
2016092900,1303,
2016093000,1093,
2016100100,890,
2016100200,857,
2016100300,1200,
2016100400,1208,
2016100500,1167,
2016100600,1052,
2016100700,1065,
2016100800,1022,
2016100900,944,
2016101000,1034,1.0
2016101100,1130,
2016101200,1147,
2016101300,1034,
2016101400,1226,1.0
2016101500,874,
2016101600,1330,
2016101700,1167,
2016101800,1116,
2016101900,1234,
2016102000,1524,
2016102100,13074,
2016102200,3116,1.0
2016102300,1891,
2016102400,2016,
2016102500,1663,
2016102600,2168,
2016102700,1694,
2016102800,1547,
2016102900,1223,
2016103000,1916,2.0
2016103100,1486,
2016110100,1551,1.0
2016110200,1328,
2016110300,1092,
2016110400,1194,
2016110500,1061,
2016110600,1207,
2016110700,1368,2.0
2016110800,1391,
2016110900,1033,
2016111000,1072,
2016111100,1324,
2016111200,1105,
2016111300,3218,
2016111400,2551,
2016111500,1515,
2016111600,1333,2.0
2016111700,1261,
2016111800,1213,
2016111900,1999,
2016112000,1264,
2016112100,20279,1.0
2016112200,21612,3.0
2016112300,6177,
2016112400,3557,
2016112500,2527,1.0
2016112600,1907,
2016112700,1983,
2016112800,1779,
2016112900,1757,1.0
2016113000,1534,
2016120100,1478,
2016120200,1503,
2016120300,1062,
2016120400,1313,
2016120500,1468,1.0
2016120600,1467,
2016120700,2175,
2016120800,2145,
2016120900,1583,
2016121000,1176,
2016121100,1201,
2016121200,1370,
2016121300,1387,
2016121400,1465,
2016121500,1235,
2016121600,1033,
2016121700,3397,
2016121800,1194,
2016121900,1166,
2016122000,1196,1.0
2016122100,1139,
2016122200,1193,
2016122300,942,
2016122400,866,
2016122500,1576,
2016122600,1347,
2016122700,1051,
2016122800,5554,
2016122900,2129,
2016123000,1026,
2016123100,1074,
2017010100,641,
2017010200,833,
2017010300,1137,
2017010400,1697,
2017010500,1422,
2017010600,1214,
2017010700,1145,
2017010800,1341,
2017010900,1543,
2017011000,1418,
2017011100,1454,
2017011200,1354,
2017011300,1377,
2017011400,1128,
2017011500,1227,
2017011600,1813,
2017011700,2839,
2017011800,1641,
2017011900,1564,
2017012000,1224,
2017012100,1131,
2017012200,2011,
2017012300,1318,
2017012400,1424,
2017012500,1340,
2017012600,1320,
2017012700,1124,
2017012800,1052,
2017012900,1187,
2017013000,1298,
2017013100,1296,1.0
2017020100,1346,1.0
2017020200,1218,1.0
2017020300,1168,
2017020400,1010,
2017020500,1119,
2017020600,1293,
2017020700,1266,1.0
2017020800,1223,
2017020900,1278,
2017021000,1246,
2017021100,1151,1.0
2017021200,1075,
2017021300,1282,
2017021400,1227,
2017021500,1267,
2017021600,1467,
2017021700,1193,
2017021800,1122,
2017021900,1330,
2017022000,1296,
2017022100,1351,
2017022200,1417,
2017022300,1270,
2017022400,1158,
2017022500,1026,
2017022600,1394,
2017022700,1490,
2017022800,3766,
2017030100,1887,
2017030200,1906,
2017030300,1746,
2017030400,1772,
2017030500,2539,
2017030600,2249,
2017030700,2603,
2017030800,3017,
2017030900,4595,
2017031000,11402,1.0
2017031100,43674,9.0
2017031200,4799,5.0
2017031300,2856,
2017031400,1910,
2017031500,1629,2.0
2017031600,1351,1.0
2017031700,1278,
2017031800,1138,4.0
2017031900,1055,
2017032000,1186,
2017032100,1272,
2017032200,1097,
2017032300,1037,
2017032400,925,
2017032500,792,
2017032600,902,
2017032700,892,
2017032800,859,
2017032900,817,
2017033000,863,
2017033100,786,
2017040100,784,
2017040200,923,
2017040300,881,
2017040400,933,
2017040500,830,
2017040600,986,
2017040700,989,1.0
2017040800,794,
2017040900,1120,
2017041000,1059,
2017041100,1187,
2017041200,936,
2017041300,1101,
2017041400,1589,
2017041500,954,
2017041600,1054,
2017041700,1071,
2017041800,936,
2017041900,1015,
2017042000,916,
2017042100,970,
2017042200,759,
2017042300,843,
2017042400,1108,
2017042500,1107,
2017042600,1130,
2017042700,1072,
2017042800,854,
2017042900,851,
2017043000,1006,
2017050100,1022,
2017050200,854,
2017050300,696,
2017050400,803,
2017050500,807,
2017050600,868,
2017050700,979,
2017050800,994,
2017050900,1089,
2017051000,1041,
2017051100,1237,
2017051200,1189,
2017051300,879,
2017051400,900,
2017051500,958,
2017051600,997,
2017051700,1039,
2017051800,972,
2017051900,886,2.0
2017052000,811,1.0
2017052100,762,
2017052200,1071,
2017052300,911,
2017052400,1161,
2017052500,1315,
2017052600,1062,
2017052700,962,
2017052800,1055,9.0
2017052900,1050,1.0
2017053000,982,1.0
2017053100,896,
2017060100,890,
2017060200,771,
2017060300,745,1.0
2017060400,814,
2017060500,874,
2017060600,961,
2017060700,924,
2017060800,954,
2017060900,937,
2017061000,723,
2017061100,993,
2017061200,1205,
2017061300,949,
2017061400,1045,
2017061500,1226,
2017061600,950,
2017061700,875,
2017061800,882,
2017061900,906,
2017062000,1656,
2017062100,1155,
2017062200,934,
2017062300,915,1.0
2017062400,1246,
2017062500,1805,
2017062600,1349,1.0
2017062700,1149,
2017062800,1285,1.0
2017062900,1042,
2017063000,1060,
2017070100,1613,
2017070200,1055,
2017070300,1053,
2017070400,1159,
2017070500,1097,
2017070600,1142,
2017070700,1124,
2017070800,1134,
2017070900,1350,
2017071000,1377,
2017071100,2789,
2017071200,1604,
2017071300,1562,
2017071400,1262,
2017071500,1209,
2017071600,1536,
2017071700,1400,
2017071800,2018,
2017071900,1640,
2017072000,1748,
2017072100,1412,
2017072200,939,
2017072300,1012,
2017072400,1207,
2017072500,1025,
2017072600,949,
2017072700,966,
2017072800,910,
2017072900,808,
2017073000,908,
2017073100,964,
2017080100,1519,
2017080200,1405,
2017080300,1361,
2017080400,918,
2017080500,810,
2017080600,856,
2017080700,987,
2017080800,1349,
2017080900,1918,
2017081000,1366,
2017081100,945,
2017081200,934,
2017081300,806,
2017081400,1095,
2017081500,1099,
2017081600,1045,
2017081700,1058,
2017081800,999,
2017081900,917,
2017082000,921,
2017082100,1092,
2017082200,1085,
2017082300,982,
2017082400,1231,
2017082500,1000,
2017082600,873,
2017082700,1282,
2017082800,1229,3.0
2017082900,1168,
2017083000,1110,
2017083100,1198,
2017090100,1240,
2017090200,965,
2017090300,985,
2017090400,1170,
2017090500,1014,
2017090600,963,2.0
2017090700,922,
2017090800,14890,
2017090900,3374,
2017091000,2297,
2017091100,1620,
2017091200,1106,
2017091300,1076,
2017091400,1197,
2017091500,879,
2017091600,824,
2017091700,906,
2017091800,860,
2017091900,1300,
2017092000,4660,
2017092100,1699,
2017092200,1123,
2017092300,1062,
2017092400,948,
2017092500,845,
2017092600,1233,
2017092700,1029,
2017092800,985,
2017092900,833,
2017093000,667,1.0
2017100100,746,
2017100200,872,
2017100300,995,
2017100400,1011,
2017100500,854,
2017100600,3271,
2017100700,1172,1.0
2017100800,891,
2017100900,1030,
2017101000,1049,
2017101100,1113,
2017101200,987,
2017101300,1064,
2017101400,773,
2017101500,761,
2017101600,988,
2017101700,898,
2017101800,876,
2017101900,984,
2017102000,925,
2017102100,854,
2017102200,882,
2017102300,939,
2017102400,973,
2017102500,862,
2017102600,843,
2017102700,817,
2017102800,785,
2017102900,729,1.0
2017103000,971,
2017103100,896,
2017110100,883,
2017110200,761,
2017110300,864,
2017110400,737,2.0
2017110500,837,2.0
2017110600,846,
2017110700,902,
2017110800,921,
2017110900,934,1.0
2017111000,862,
2017111100,773,
2017111200,928,
2017111300,1894,
2017111400,1154,
2017111500,1700,
2017111600,1412,
2017111700,954,
2017111800,799,
2017111900,864,
2017112000,1135,
2017112100,982,1.0
2017112200,853,
2017112300,757,
2017112400,836,
2017112500,733,
2017112600,812,
2017112700,921,
2017112800,967,
2017112900,947,
2017113000,888,
2017120100,951,
2017120200,781,
2017120300,759,
2017120400,989,1.0
2017120500,1004,
2017120600,931,
2017120700,923,
2017120800,787,
2017120900,581,
2017121000,714,
2017121100,964,
2017121200,903,
2017121300,829,
2017121400,920,
2017121500,845,
2017121600,703,
2017121700,652,
2017121800,834,
2017121900,2257,
2017122000,1221,
2017122100,929,
2017122200,779,
2017122300,707,
2017122400,3861,
2017122500,1111,
2017122600,1032,
2017122700,842,
2017122800,761,
2017122900,656,
2017123000,583,1.0
2017123100,567,
2018010100,538,
2018010200,696,
2018010300,714,
2018010400,865,
2018010500,2634,1.0
2018010600,1316,
2018010700,1064,
2018010800,1290,
2018010900,1063,
2018011000,1325,
2018011100,1201,
2018011200,924,
2018011300,909,
2018011400,1221,
2018011500,1156,
2018011600,1682,
2018011700,2658,
2018011800,1256,
2018011900,1071,
2018012000,850,
2018012100,919,
2018012200,1017,
2018012300,3861,
2018012400,1668,
2018012500,1112,
2018012600,920,
2018012700,878,
2018012800,949,
2018012900,1050,
2018013000,1141,
2018013100,1564,
2018020100,1240,
2018020200,889,
2018020300,787,
2018020400,1000,
2018020500,1030,
2018020600,1439,
2018020700,2593,
2018020800,1449,
2018020900,1182,
2018021000,1153,
2018021100,957,
2018021200,956,
2018021300,989,
2018021400,817,
2018021500,984,
2018021600,801,
2018021700,891,
2018021800,885,
2018021900,985,
2018022000,876,
2018022100,855,
2018022200,900,
2018022300,807,
2018022400,832,
2018022500,1209,
2018022600,1107,
2018022700,1113,
2018022800,1104,
2018030100,1574,
2018030200,1135,
2018030300,1221,
2018030400,1752,
2018030500,1672,
2018030600,1769,
2018030700,1967,
2018030800,2513,
2018030900,2897,
2018031000,6277,2.0
2018031100,18910,5.0
2018031200,3108,
2018031300,1844,
2018031400,1335,
2018031500,1281,
2018031600,1012,2.0
2018031700,923,
2018031800,974,
2018031900,920,
2018032000,922,
2018032100,881,
2018032200,926,
2018032300,658,
2018032400,631,
2018032500,727,
2018032600,883,
2018032700,631,
2018032800,641,
2018032900,729,
2018033000,764,
2018033100,567,1.0
2018040100,557,1.0
2018040200,593,
2018040300,598,
2018040400,638,
2018040500,652,
2018040600,547,
2018040700,539,
2018040800,2232,
2018040900,1745,
2018041000,846,
2018041100,726,
2018041200,807,
2018041300,944,
2018041400,1649,
2018041500,1015,
2018041600,985,1.0
2018041700,909,
2018041800,970,
2018041900,807,
2018042000,812,
2018042100,755,
2018042200,758,
2018042300,813,
2018042400,818,
2018042500,824,
2018042600,874,
2018042700,606,
2018042800,560,
2018042900,790,
2018043000,672,
2018050100,945,
2018050200,886,
2018050300,664,
2018050400,707,2.0
2018050500,803,
2018050600,922,1.0
2018050700,874,
2018050800,1112,
2018050900,701,
2018051000,709,
2018051100,777,
2018051200,1256,
2018051300,838,
2018051400,865,
2018051500,829,
2018051600,815,
2018051700,1034,
2018051800,844,
2018051900,739,
2018052000,649,
2018052100,819,
2018052200,980,
2018052300,859,
2018052400,810,
2018052500,1677,
2018052600,834,
2018052700,1031,2.0
2018052800,794,
2018052900,763,
2018053000,776,
2018053100,777,
2018060100,625,
2018060200,590,
2018060300,676,
2018060400,927,
2018060500,888,
2018060600,783,
2018060700,868,
2018060800,762,
2018060900,635,
2018061000,649,
2018061100,906,
2018061200,1021,
2018061300,754,
2018061400,1052,
2018061500,952,
2018061600,963,
2018061700,9703,
2018061800,36746,
2018061900,10947,
2018062000,5626,1.0
2018062100,3926,
2018062200,2405,
2018062300,2865,1.0
2018062400,2078,
2018062500,1756,
2018062600,2641,
2018062700,1789,
2018062800,1376,
2018062900,1133,
2018063000,898,
2018070100,1126,
2018070200,1071,
2018070300,1029,
2018070400,1031,
2018070500,1017,
2018070600,1048,
2018070700,3761,
2018070800,1859,
2018070900,2524,
2018071000,1826,
2018071100,1434,1.0
2018071200,1699,
2018071300,1369,
2018071400,1079,
2018071500,1001,
2018071600,1164,
2018071700,1133,
2018071800,960,
2018071900,928,
2018072000,860,
2018072100,901,
2018072200,899,
2018072300,894,
2018072400,934,
2018072500,869,
2018072600,842,
2018072700,851,
2018072800,927,2.0
2018072900,871,
2018073000,834,
2018073100,1216,
2018080100,800,
2018080200,815,
2018080300,675,
2018080400,629,
2018080500,1231,
2018080600,1170,
2018080700,976,
2018080800,1172,1.0
2018080900,947,
2018081000,779,
2018081100,716,
2018081200,729,
2018081300,799,
2018081400,817,
2018081500,904,
2018081600,856,
2018081700,734,
2018081800,645,
2018081900,1639,
2018082000,920,
2018082100,1031,
2018082200,938,
2018082300,894,
2018082400,779,
2018082500,794,
2018082600,984,
2018082700,872,
2018082800,883,
2018082900,852,
2018083000,776,
2018083100,870,
2018090100,1246,
2018090200,1002,
2018090300,827,
2018090400,945,
2018090500,7772,
2018090600,27966,1.0
2018090700,10905,1.0
2018090800,5668,2.0
2018090900,4073,1.0
2018091000,3698,
2018091100,2960,
2018091200,2276,
2018091300,2126,
2018091400,2083,1.0
2018091500,1597,
2018091600,1449,
2018091700,1413,1.0
2018091800,1602,
2018091900,1361,
2018092000,1088,
2018092100,1212,
2018092200,1905,
2018092300,1288,
2018092400,1427,
2018092500,1171,
2018092600,1107,
2018092700,1066,
2018092800,1414,
2018092900,2271,
2018093000,2010,2.0
2018100100,1347,
2018100200,1582,
2018100300,2173,
2018100400,1472,
2018100500,1841,
2018100600,1036,
2018100700,1472,
2018100800,1679,
2018100900,1406,
2018101000,1181,
2018101100,1174,
2018101200,1259,
2018101300,923,
2018101400,936,
2018101500,990,
2018101600,1336,
2018101700,1252,
2018101800,1113,
2018101900,841,
2018102000,701,
2018102100,738,
2018102200,1297,
2018102300,1265,
2018102400,1067,
2018102500,1377,
2018102600,1081,
2018102700,817,
2018102800,851,
2018102900,983,
2018103000,1028,
2018103100,817,
2018110100,1251,
2018110200,1437,
2018110300,799,
2018110400,1002,
2018110500,1442,
2018110600,1179,
2018110700,1057,
2018110800,1101,
2018110900,981,
2018111000,712,
2018111100,796,
2018111200,945,
2018111300,1061,
2018111400,1090,
2018111500,1209,
2018111600,809,
2018111700,713,
2018111800,736,
2018111900,921,2.0
2018112000,1045,
2018112100,962,
2018112200,906,
2018112300,872,
2018112400,776,
2018112500,789,
2018112600,1440,1.0
2018112700,1259,
2018112800,1155,
2018112900,1253,
2018113000,1013,
2018120100,938,
2018120200,859,
2018120300,1219,
2018120400,1009,
2018120500,1298,
2018120600,1098,
2018120700,914,
2018120800,840,
2018120900,733,1.0
2018121000,1006,
2018121100,1353,
2018121200,1202,
2018121300,1110,
2018121400,955,
2018121500,729,
2018121600,845,
2018121700,858,
2018121800,887,
2018121900,818,
2018122000,892,2.0
2018122100,802,
2018122200,647,
2018122300,1115,
2018122400,1363,
2018122500,917,
2018122600,1146,
2018122700,800,1.0
2018122800,938,
2018122900,939,
2018123000,720,
2018123100,789,
2019010100,618,
2019010200,697,
2019010300,4765,
2019010400,1561,
2019010500,1145,
2019010600,1285,
2019010700,1130,
2019010800,1471,
2019010900,1234,
2019011000,1182,
2019011100,1023,
2019011200,972,
2019011300,1139,2.0
2019011400,1891,
2019011500,1797,
2019011600,2008,
2019011700,2712,
2019011800,1818,
2019011900,1053,
2019012000,1227,
2019012100,1092,
2019012200,1153,
2019012300,1129,
2019012400,1130,
2019012500,953,
2019012600,1660,
2019012700,987,
2019012800,1106,
2019012900,1130,2.0
2019013000,1263,
2019013100,1134,
2019020100,980,
2019020200,697,
2019020300,866,
2019020400,884,
2019020500,1120,
2019020600,995,2.0
2019020700,991,
2019020800,927,
2019020900,903,
2019021000,1010,
2019021100,1095,
2019021200,977,1.0
2019021300,1020,
2019021400,1029,
2019021500,909,
2019021600,852,
2019021700,1055,1.0
2019021800,1036,
2019021900,1160,
2019022000,1078,5.0
2019022100,6180,
2019022200,2455,
2019022300,1350,
2019022400,1287,
2019022500,1181,
2019022600,3604,1.0
2019022700,2376,
2019022800,1328,1.0
2019030100,1479,
2019030200,1682,
2019030300,1920,1.0
2019030400,2111,
2019030500,1876,
2019030600,2061,
2019030700,2436,
2019030800,3290,
2019030900,3144,4.0
2019031000,14086,
2019031100,55181,1.0
2019031200,4963,1.0
2019031300,3368,
2019031400,1917,
2019031500,1450,
2019031600,1280,1.0
2019031700,1174,
2019031800,1078,1.0
2019031900,940,
2019032000,920,1.0
2019032100,980,
2019032200,807,
2019032300,979,
2019032400,1005,
2019032500,737,
2019032600,720,
2019032700,1114,
2019032800,883,
2019032900,851,
2019033000,743,
2019033100,828,
2019040100,646,
2019040200,595,
2019040300,644,
2019040400,632,
2019040500,624,
2019040600,675,
2019040700,643,
2019040800,618,
2019040900,652,
2019041000,711,
2019041100,849,
2019041200,860,
2019041300,786,
2019041400,849,
2019041500,864,
2019041600,997,
2019041700,673,
2019041800,1808,
2019041900,754,
2019042000,554,1.0
2019042100,1168,2.0
2019042200,693,
2019042300,755,
2019042400,779,
2019042500,655,
2019042600,569,
2019042700,516,
2019042800,528,
2019042900,711,
2019043000,1796,1.0
2019050100,815,1.0
2019050200,719,
2019050300,635,2.0
2019050400,748,
2019050500,671,
2019050600,793,
2019050700,768,
2019050800,778,
2019050900,980,
2019051000,2615,
2019051100,1469,1.0
2019051200,1075,
2019051300,939,
2019051400,2080,
2019051500,1089,1.0
2019051600,867,
2019051700,710,
2019051800,752,
2019051900,747,
2019052000,997,
2019052100,990,
2019052200,871,
2019052300,777,
2019052400,935,
2019052500,1789,
2019052600,2032,
2019052700,992,
2019052800,880,
2019052900,1128,
2019053000,783,
2019053100,1093,
2019060100,768,
2019060200,1002,
2019060300,798,
2019060400,852,
2019060500,716,1.0
2019060600,795,1.0
2019060700,743,
2019060800,682,
2019060900,696,
2019061000,786,
2019061100,1044,1.0
2019061200,879,
2019061300,831,
2019061400,765,
2019061500,760,
2019061600,976,
2019061700,988,
2019061800,46293,
2019061900,10611,
2019062000,2688,
2019062100,1646,1.0
2019062200,1403,
2019062300,1372,
2019062400,3779,8.0
2019062500,1595,4.0
2019062600,1213,
2019062700,1346,
2019062800,1108,
2019062900,951,
2019063000,1075,
2019070100,1134,5.0
2019070200,1137,
2019070300,1207,
2019070400,1280,
2019070500,1192,
2019070600,2190,
2019070700,1216,
2019070800,1505,
2019070900,1233,
2019071000,1010,
2019071100,982,
2019071200,922,
2019071300,957,2.0
2019071400,1029,
2019071500,943,
2019071600,1072,1.0
2019071700,943,
2019071800,915,
2019071900,844,2.0
2019072000,716,
2019072100,777,
2019072200,867,
2019072300,884,
2019072400,848,2.0
2019072500,727,
2019072600,760,
2019072700,1449,
2019072800,1293,
2019072900,1011,
2019073000,887,
2019073100,1007,
2019080100,854,
2019080200,835,
2019080300,601,
2019080400,5498,1.0
2019080500,1555,
2019080600,1034,
2019080700,990,
2019080800,962,
2019080900,870,
2019081000,817,
2019081100,787,1.0
2019081200,812,
2019081300,866,
2019081400,983,2.0
2019081500,1199,
2019081600,964,
2019081700,750,
2019081800,826,
2019081900,914,
2019082000,971,
2019082100,841,
2019082200,759,
2019082300,826,
2019082400,1002,
2019082500,930,
2019082600,974,
2019082700,940,
2019082800,921,
2019082900,891,
2019083000,756,
2019083100,801,
2019090100,1083,
2019090200,1001,
2019090300,772,
2019090400,799,
2019090500,871,
2019090600,759,
2019090700,728,
2019090800,698,
2019090900,720,
2019091000,892,
2019091100,1234,
2019091200,921,
2019091300,831,
2019091400,667,
2019091500,588,
2019091600,708,
2019091700,868,
2019091800,777,
2019091900,1023,
2019092000,750,
2019092100,673,
2019092200,702,
2019092300,831,
2019092400,763,
2019092500,873,
2019092600,808,
2019092700,756,
2019092800,646,
2019092900,714,
2019093000,971,
2019100100,680,
2019100200,766,
2019100300,793,
2019100400,784,
2019100500,575,
2019100600,659,
2019100700,886,
