timestamp,views,edits
2021042900,112,5.0
2021043000,178,
2021050100,150,5.0
2021050200,143,2.0
2021050300,209,2.0
2021050400,180,
2021050500,152,
2021050600,148,
2021050700,137,
2021050800,134,
2021050900,92,
2021051000,179,2.0
2021051100,132,
2021051200,170,
2021051300,142,
2021051400,103,
2021051500,99,
2021051600,118,
2021051700,154,
2021051800,131,
2021051900,137,
2021052000,156,
2021052100,84,
2021052200,100,
2021052300,88,
2021052400,95,
2021052500,170,
2021052600,127,
2021052700,133,
2021052800,100,
2021052900,147,
2021053000,101,
2021053100,148,
2021060100,120,
2021060200,117,
2021060300,126,
2021060400,118,
2021060500,123,
2021060600,102,
2021060700,141,
2021060800,143,
2021060900,222,
2021061000,106,
2021061100,119,
2021061200,104,
2021061300,99,
2021061400,164,
2021061500,143,
2021061600,121,
2021061700,138,
2021061800,117,
2021061900,92,
2021062000,95,
2021062100,157,
2021062200,130,
2021062300,128,
2021062400,101,
2021062500,100,
2021062600,74,
2021062700,110,
2021062800,175,
2021062900,117,
2021063000,105,
2021070100,130,
2021070200,74,
2021070300,64,
2021070400,94,
2021070500,168,1.0
2021070600,109,
2021070700,112,
2021070800,132,
2021070900,134,1.0
2021071000,72,
2021071100,94,
2021071200,121,
2021071300,128,
2021071400,131,
2021071500,141,
2021071600,77,
2021071700,55,
2021071800,95,
2021071900,125,
2021072000,128,
2021072100,105,
2021072200,131,
2021072300,100,
2021072400,64,
2021072500,97,
2021072600,151,
2021072700,128,
2021072800,82,
2021072900,129,
2021073000,84,
2021073100,66,
2021080100,74,
2021080200,83,
2021080300,102,
2021080400,105,
2021080500,88,
2021080600,98,
2021080700,55,
2021080800,64,
2021080900,101,
2021081000,99,
2021081100,93,
2021081200,84,
2021081300,102,
2021081400,62,
2021081500,59,
2021081600,92,
2021081700,89,
2021081800,86,
2021081900,76,
2021082000,98,
2021082100,59,
2021082200,73,
2021082300,100,
2021082400,103,
2021082500,80,
2021082600,75,
2021082700,100,
2021082800,63,
2021082900,78,
2021083000,107,
2021083100,87,
2021090100,77,
2021090200,89,1.0
2021090300,56,
2021090400,58,
2021090500,52,
2021090600,88,
2021090700,82,
2021090800,78,
2021090900,75,1.0
2021091000,80,
2021091100,63,
2021091200,65,
2021091300,106,
2021091400,80,
2021091500,102,
2021091600,71,
2021091700,94,
2021091800,50,
2021091900,58,
2021092000,91,
2021092100,70,
2021092200,74,
2021092300,76,
2021092400,71,
2021092500,51,
2021092600,41,
2021092700,65,
2021092800,88,
2021092900,61,
2021093000,88,
2021100100,72,
2021100200,41,
2021100300,46,
2021100400,82,
2021100500,65,
2021100600,83,
2021100700,69,
2021100800,65,
2021100900,54,
2021101000,52,
2021101100,75,
2021101200,90,
2021101300,68,
2021101400,58,
2021101500,63,
2021101600,69,3.0
2021101700,56,
2021101800,91,
2021101900,89,
2021102000,101,
2021102100,104,
2021102200,78,
2021102300,66,
2021102400,73,
2021102500,88,
2021102600,94,
2021102700,91,
2021102800,117,2.0
2021102900,93,
2021103000,80,
2021103100,88,
2021110100,120,
2021110200,103,
2021110300,110,
2021110400,106,
2021110500,129,
2021110600,94,
2021110700,122,
2021110800,155,
2021110900,180,
2021111000,173,
2021111100,170,
2021111200,187,
2021111300,140,
2021111400,136,
2021111500,222,
2021111600,196,
2021111700,211,
2021111800,241,
2021111900,256,
2021112000,171,
2021112100,177,
2021112200,248,
2021112300,201,
2021112400,179,
2021112500,201,
2021112600,212,
2021112700,183,
2021112800,155,
2021112900,165,
2021113000,173,
2021120100,155,
2021120200,157,
2021120300,127,22.0
2021120400,95,2.0
2021120500,95,
2021120600,120,
2021120700,127,
2021120800,112,
2021120900,131,
2021121000,115,
2021121100,83,
2021121200,71,
2021121300,110,
2021121400,129,
2021121500,133,
2021121600,118,
2021121700,120,
2021121800,115,
2021121900,120,
2021122000,151,
2021122100,167,
2021122200,127,
2021122300,99,
2021122400,52,
2021122500,73,
2021122600,91,
2021122700,109,
2021122800,91,
2021122900,123,
2021123000,97,
2021123100,81,
2022010100,64,
2022010200,107,
2022010300,136,
2022010400,137,
2022010500,127,
2022010600,117,
2022010700,106,
2022010800,89,
2022010900,100,
2022011000,160,
2022011100,136,
2022011200,123,
2022011300,132,
2022011400,130,
2022011500,66,
2022011600,83,
2022011700,98,
2022011800,105,
2022011900,145,
2022012000,118,
2022012100,108,
2022012200,91,
2022012300,86,
2022012400,124,
2022012500,115,
2022012600,97,
2022012700,144,
2022012800,95,
2022012900,74,
2022013000,86,
2022013100,100,
2022020100,85,
2022020200,90,
2022020300,79,
2022020400,62,
2022020500,66,
2022020600,55,
2022020700,111,
2022020800,57,
2022020900,71,
2022021000,69,
2022021100,70,
2022021200,63,
2022021300,73,
2022021400,77,
2022021500,71,
2022021600,86,
2022021700,65,
2022021800,45,
2022021900,38,
2022022000,63,
2022022100,69,
2022022200,65,
2022022300,50,
2022022400,36,
2022022500,57,
2022022600,29,
2022022700,40,
2022022800,54,
2022030100,33,
2022030200,53,
2022030300,44,
2022030400,36,
2022030500,39,
2022030600,32,
2022030700,58,
2022030800,59,
2022030900,48,
2022031000,45,
2022031100,58,
2022031200,36,
2022031300,46,
2022031400,74,
2022031500,71,
2022031600,65,
2022031700,62,
2022031800,56,
2022031900,51,
2022032000,66,
2022032100,55,
2022032200,67,
2022032300,54,
2022032400,54,
2022032500,47,
2022032600,41,
2022032700,26,
2022032800,44,
2022032900,45,1.0
2022033000,61,
2022033100,43,
2022040100,58,
2022040200,38,
2022040300,41,
2022040400,58,
2022040500,52,
2022040600,40,
2022040700,42,
2022040800,55,
2022040900,37,
2022041000,35,
2022041100,34,
2022041200,26,
2022041300,38,
2022041400,34,
2022041500,25,
2022041600,33,
2022041700,24,
2022041800,44,
2022041900,43,
2022042000,29,
2022042100,46,
2022042200,32,
2022042300,27,
2022042400,22,
2022042500,51,
2022042600,39,
2022042700,42,
2022042800,31,
