timestamp,views,edits
2021020500,244,13.0
2021020600,204,
2021020700,219,
2021020800,190,
2021020900,195,
2021021000,223,
2021021100,164,
2021021200,152,1.0
2021021300,141,
2021021400,210,7.0
2021021500,203,
2021021600,251,27.0
2021021700,197,12.0
2021021800,168,5.0
2021021900,143,2.0
2021022000,188,14.0
2021022100,227,
2021022200,365,
2021022300,571,3.0
2021022400,365,5.0
2021022500,238,
2021022600,224,
2021022700,216,
2021022800,273,
2021030100,238,
2021030200,240,14.0
2021030300,193,2.0
2021030400,213,
2021030500,179,3.0
2021030600,197,13.0
2021030700,171,
2021030800,206,
2021030900,231,
2021031000,171,
2021031100,179,
2021031200,202,
2021031300,274,15.0
2021031400,246,
2021031500,285,8.0
2021031600,272,
2021031700,257,
2021031800,361,6.0
2021031900,221,
2021032000,158,
2021032100,255,5.0
2021032200,218,
2021032300,244,2.0
2021032400,211,
2021032500,253,
2021032600,247,4.0
2021032700,202,6.0
2021032800,206,
2021032900,188,
2021033000,221,
2021033100,250,1.0
2021040100,275,19.0
2021040200,195,
2021040300,193,
2021040400,180,
2021040500,197,
2021040600,179,
2021040700,154,
2021040800,162,
2021040900,152,
2021041000,163,8.0
2021041100,211,
2021041200,264,
2021041300,259,1.0
2021041400,220,1.0
2021041500,341,7.0
2021041600,170,
2021041700,156,1.0
2021041800,167,5.0
2021041900,184,8.0
2021042000,113,
2021042100,142,
2021042200,151,
2021042300,113,
2021042400,136,4.0
2021042500,103,
2021042600,168,
2021042700,204,14.0
2021042800,225,4.0
2021042900,205,8.0
2021043000,165,2.0
2021050100,173,11.0
2021050200,134,2.0
2021050300,148,
2021050400,163,7.0
2021050500,146,
2021050600,116,
2021050700,141,12.0
2021050800,103,
2021050900,112,
2021051000,103,
2021051100,137,
2021051200,100,
2021051300,118,
2021051400,127,2.0
2021051500,148,12.0
2021051600,121,
2021051700,118,
2021051800,113,
2021051900,98,
2021052000,128,
2021052100,156,11.0
2021052200,107,
2021052300,110,
2021052400,111,
2021052500,111,
2021052600,101,
2021052700,109,
2021052800,152,12.0
2021052900,118,2.0
2021053000,94,
2021053100,149,6.0
2021060100,133,6.0
2021060200,106,
2021060300,112,9.0
2021060400,77,
2021060500,77,
2021060600,86,
2021060700,95,
2021060800,103,
2021060900,93,1.0
2021061000,118,12.0
2021061100,100,
2021061200,51,
2021061300,112,
2021061400,70,
2021061500,74,
2021061600,88,
2021061700,101,9.0
2021061800,90,
2021061900,101,
2021062000,80,
2021062100,92,
2021062200,74,
2021062300,86,
2021062400,111,2.0
2021062500,86,4.0
2021062600,69,
2021062700,377,5.0
2021062800,69,
2021062900,92,
2021063000,70,
2021070100,124,18.0
2021070200,118,8.0
2021070300,85,
2021070400,84,
2021070500,122,
2021070600,105,1.0
2021070700,85,1.0
2021070800,82,
2021070900,141,9.0
2021071000,100,
2021071100,124,
2021071200,118,
2021071300,161,
2021071400,147,
2021071500,175,6.0
2021071600,137,1.0
2021071700,101,4.0
2021071800,130,3.0
2021071900,132,8.0
2021072000,121,1.0
2021072100,101,
2021072200,161,7.0
2021072300,273,7.0
2021072400,176,
2021072500,182,1.0
2021072600,197,
2021072700,140,
2021072800,167,
2021072900,147,
2021073000,149,15.0
2021073100,100,
2021080100,149,16.0
2021080200,132,
2021080300,99,
2021080400,103,2.0
2021080500,119,
2021080600,133,11.0
2021080700,109,2.0
2021080800,97,
2021080900,81,
2021081000,89,
2021081100,102,
2021081200,109,8.0
2021081300,117,3.0
2021081400,66,
2021081500,72,
2021081600,87,1.0
2021081700,68,
2021081800,80,
2021081900,74,11.0
2021082000,77,5.0
2021082100,54,
2021082200,73,
2021082300,82,
2021082400,79,
2021082500,94,
2021082600,102,7.0
2021082700,76,2.0
2021082800,68,
2021082900,76,
2021083000,161,
2021083100,133,1.0
2021090100,123,11.0
2021090200,96,9.0
2021090300,67,
2021090400,78,3.0
2021090500,141,20.0
2021090600,86,1.0
2021090700,70,
2021090800,60,
2021090900,99,7.0
2021091000,116,
2021091100,76,
2021091200,150,32.0
2021091300,78,
2021091400,65,
2021091500,95,
2021091600,79,
2021091700,84,7.0
2021091800,50,
2021091900,62,1.0
2021092000,67,
2021092100,75,
2021092200,48,
2021092300,55,
2021092400,52,
2021092500,78,11.0
2021092600,89,
2021092700,54,
2021092800,65,
2021092900,57,
2021093000,52,
2021100100,105,14.0
2021100200,139,
2021100300,81,
2021100400,52,
2021100500,101,
2021100600,36,
2021100700,88,4.0
2021100800,87,9.0
2021100900,71,9.0
2021101000,80,
2021101100,74,
2021101200,89,
2021101300,76,
2021101400,53,4.0
2021101500,50,6.0
2021101600,45,
2021101700,47,
2021101800,57,
2021101900,60,
2021102000,87,
2021102100,83,3.0
2021102200,60,3.0
2021102300,63,3.0
2021102400,86,1.0
2021102500,67,
2021102600,80,2.0
2021102700,61,
2021102800,76,7.0
2021102900,38,
2021103000,69,
2021103100,73,
2021110100,78,
2021110200,73,
2021110300,102,5.0
2021110400,259,14.0
2021110500,203,
2021110600,176,
2021110700,164,
2021110800,152,
2021110900,108,
2021111000,99,
2021111100,122,
2021111200,100,
2021111300,127,7.0
2021111400,150,
2021111500,334,
2021111600,159,6.0
2021111700,135,
2021111800,160,10.0
2021111900,182,13.0
2021112000,127,3.0
2021112100,161,
2021112200,169,
2021112300,350,
2021112400,225,1.0
2021112500,230,9.0
2021112600,158,
2021112700,154,5.0
2021112800,125,
2021112900,124,
2021113000,131,1.0
2021120100,158,11.0
2021120200,111,
2021120300,119,6.0
2021120400,77,
2021120500,86,
2021120600,116,
2021120700,107,
2021120800,116,
2021120900,93,
2021121000,98,14.0
2021121100,70,
2021121200,77,1.0
2021121300,106,
2021121400,87,
2021121500,139,
2021121600,114,6.0
2021121700,105,4.0
2021121800,130,1.0
2021121900,154,10.0
2021122000,150,4.0
2021122100,114,1.0
2021122200,137,3.0
2021122300,97,
2021122400,98,3.0
2021122500,105,4.0
2021122600,110,
2021122700,108,
2021122800,106,
2021122900,137,5.0
2021123000,106,1.0
2021123100,123,8.0
2022010100,106,
2022010200,178,2.0
2022010300,142,4.0
2022010400,162,
2022010500,160,
2022010600,166,10.0
2022010700,131,5.0
2022010800,155,4.0
2022010900,188,
2022011000,108,1.0
2022011100,145,
2022011200,111,3.0
2022011300,112,
2022011400,122,
2022011500,84,
2022011600,76,
2022011700,114,6.0
2022011800,147,3.0
2022011900,113,
2022012000,121,
2022012100,111,
2022012200,100,9.0
2022012300,135,2.0
2022012400,106,2.0
2022012500,81,
2022012600,85,
2022012700,124,
2022012800,96,3.0
2022012900,79,
2022013000,57,
2022013100,57,
2022020100,94,7.0
2022020200,170,7.0
2022020300,145,
2022020400,111,
2022020500,142,
2022020600,109,
2022020700,36,
2022020800,41,
2022020900,58,
2022021000,53,
2022021100,60,
2022021200,37,
2022021300,49,
2022021400,51,
2022021500,55,7.0
2022021600,68,4.0
2022021700,60,
2022021800,113,
2022021900,26,
2022022000,50,
2022022100,62,
2022022200,43,
2022022300,51,
2022022400,35,
2022022500,43,
2022022600,26,
2022022700,22,
2022022800,21,
2022030100,79,13.0
2022030200,37,
2022030300,46,1.0
2022030400,75,
2022030500,42,
2022030600,43,
2022030700,51,
2022030800,58,
2022030900,37,
2022031000,62,
2022031100,41,1.0
2022031200,52,
2022031300,47,
2022031400,58,
2022031500,54,
2022031600,45,
2022031700,55,
2022031800,36,
2022031900,35,
2022032000,36,
2022032100,34,
2022032200,43,
2022032300,51,
2022032400,78,
2022032500,48,
2022032600,29,
2022032700,34,
2022032800,39,
2022032900,63,
2022033000,23,
2022033100,32,
2022040100,84,18.0
2022040200,55,
2022040300,34,
2022040400,44,
2022040500,26,
2022040600,48,
2022040700,57,
2022040800,50,
2022040900,32,
2022041000,43,
2022041100,30,
2022041200,73,
2022041300,25,
2022041400,29,
2022041500,39,
2022041600,35,
2022041700,28,
2022041800,36,
2022041900,33,
2022042000,55,
2022042100,43,
2022042200,39,
2022042300,41,
2022042400,32,
2022042500,43,
2022042600,35,
2022042700,34,
2022042800,35,
2022042900,32,
2022043000,32,
2022050100,27,
2022050200,49,
2022050300,85,
2022050400,69,
2022050500,42,
2022050600,38,
2022050700,19,
2022050800,41,
2022050900,22,
2022051000,42,
2022051100,33,
2022051200,72,
2022051300,55,
2022051400,61,
2022051500,32,
2022051600,34,
2022051700,25,
2022051800,35,
2022051900,40,
2022052000,27,
2022052100,22,
2022052200,47,
2022052300,39,
2022052400,38,
2022052500,29,
2022052600,23,
2022052700,26,
2022052800,39,
2022052900,30,
2022053000,33,
2022053100,26,
2022060100,52,
