timestamp,views,edits
2020112000,453,4.0
2020112100,390,3.0
2020112200,444,2.0
2020112300,513,1.0
2020112400,449,
2020112500,437,14.0
2020112600,426,4.0
2020112700,384,10.0
2020112800,371,5.0
2020112900,351,7.0
2020113000,400,9.0
2020120100,446,
2020120200,450,1.0
2020120300,434,12.0
2020120400,391,7.0
2020120500,320,11.0
2020120600,323,10.0
2020120700,380,2.0
2020120800,393,3.0
2020120900,385,13.0
2020121000,335,11.0
2020121100,433,8.0
2020121200,241,7.0
2020121300,295,2.0
2020121400,427,8.0
2020121500,335,
2020121600,301,5.0
2020121700,344,2.0
2020121800,299,8.0
2020121900,309,2.0
2020122000,374,1.0
2020122100,468,2.0
2020122200,351,2.0
2020122300,305,
2020122400,253,3.0
2020122500,218,9.0
2020122600,246,18.0
2020122700,257,
2020122800,301,5.0
2020122900,322,4.0
2020123000,403,4.0
2020123100,343,3.0
2021010100,273,2.0
2021010200,310,1.0
2021010300,319,13.0
2021010400,374,1.0
2021010500,400,2.0
2021010600,358,
2021010700,277,2.0
2021010800,311,3.0
2021010900,280,
2021011000,289,3.0
2021011100,356,3.0
2021011200,382,
2021011300,360,3.0
2021011400,342,
2021011500,353,10.0
2021011600,279,4.0
2021011700,308,
2021011800,356,4.0
2021011900,389,1.0
2021012000,375,
2021012100,334,1.0
2021012200,348,1.0
2021012300,307,12.0
2021012400,331,4.0
2021012500,378,3.0
2021012600,359,4.0
2021012700,430,2.0
2021012800,402,2.0
2021012900,295,5.0
2021013000,259,6.0
2021013100,272,8.0
2021020100,357,9.0
2021020200,372,5.0
2021020300,350,11.0
2021020400,263,8.0
2021020500,273,3.0
2021020600,172,1.0
2021020700,233,1.0
2021020800,289,10.0
2021020900,371,4.0
2021021000,326,64.0
2021021100,305,12.0
2021021200,280,15.0
2021021300,259,2.0
2021021400,237,
2021021500,294,1.0
2021021600,326,1.0
2021021700,320,
2021021800,284,3.0
2021021900,345,
2021022000,291,2.0
2021022100,324,
2021022200,364,3.0
2021022300,302,2.0
2021022400,290,14.0
2021022500,316,2.0
2021022600,250,1.0
2021022700,218,1.0
2021022800,239,4.0
2021030100,299,3.0
2021030200,320,
2021030300,288,13.0
2021030400,285,5.0
2021030500,250,2.0
2021030600,219,2.0
2021030700,243,3.0
2021030800,282,10.0
2021030900,262,2.0
2021031000,317,10.0
2021031100,317,7.0
2021031200,306,
2021031300,225,1.0
2021031400,256,2.0
2021031500,290,
2021031600,273,1.0
2021031700,273,5.0
2021031800,270,
2021031900,255,1.0
2021032000,218,3.0
2021032100,272,1.0
2021032200,268,2.0
2021032300,334,9.0
2021032400,297,3.0
2021032500,320,5.0
2021032600,284,1.0
2021032700,209,6.0
2021032800,238,5.0
2021032900,309,
2021033000,273,1.0
2021033100,318,1.0
2021040100,334,6.0
2021040200,291,4.0
2021040300,308,2.0
2021040400,303,
2021040500,473,1.0
2021040600,701,6.0
2021040700,845,1.0
2021040800,761,1.0
2021040900,755,3.0
2021041000,595,5.0
2021041100,734,1.0
2021041200,804,10.0
2021041300,843,23.0
2021041400,825,4.0
2021041500,744,8.0
2021041600,700,3.0
2021041700,624,5.0
2021041800,584,3.0
2021041900,474,3.0
2021042000,397,1.0
2021042100,354,4.0
2021042200,373,15.0
2021042300,380,3.0
2021042400,324,2.0
2021042500,329,2.0
2021042600,276,1.0
2021042700,317,1.0
2021042800,187,1.0
2021042900,150,2.0
2021043000,148,1.0
2021050100,108,3.0
2021050200,150,2.0
2021050300,142,1.0
2021050400,171,
2021050500,156,2.0
2021050600,152,
2021050700,152,2.0
2021050800,115,2.0
2021050900,125,20.0
2021051000,163,12.0
2021051100,156,3.0
2021051200,145,5.0
2021051300,132,
2021051400,120,2.0
2021051500,90,2.0
2021051600,95,2.0
2021051700,160,
2021051800,172,2.0
2021051900,116,1.0
2021052000,179,
2021052100,142,1.0
2021052200,144,2.0
2021052300,128,6.0
2021052400,171,1.0
2021052500,145,5.0
2021052600,153,2.0
2021052700,176,
2021052800,144,6.0
2021052900,119,
2021053000,155,4.0
2021053100,215,1.0
2021060100,313,3.0
2021060200,311,1.0
2021060300,269,2.0
2021060400,183,5.0
2021060500,153,4.0
2021060600,170,6.0
2021060700,216,5.0
2021060800,227,3.0
2021060900,212,1.0
2021061000,192,
2021061100,205,1.0
2021061200,181,1.0
2021061300,176,1.0
2021061400,216,2.0
2021061500,238,
2021061600,209,1.0
2021061700,198,
2021061800,187,1.0
2021061900,147,2.0
2021062000,210,5.0
2021062100,269,
2021062200,247,
2021062300,235,
2021062400,198,
2021062500,203,
2021062600,184,
2021062700,166,
2021062800,268,2.0
2021062900,244,3.0
2021063000,250,1.0
2021070100,212,1.0
2021070200,199,
2021070300,202,2.0
2021070400,183,1.0
2021070500,185,3.0
2021070600,224,2.0
2021070700,204,2.0
2021070800,186,4.0
2021070900,179,5.0
2021071000,151,
2021071100,161,1.0
2021071200,257,1.0
2021071300,199,2.0
2021071400,199,2.0
2021071500,257,2.0
2021071600,207,1.0
2021071700,179,
2021071800,140,1.0
2021071900,247,2.0
2021072000,222,4.0
2021072100,233,
2021072200,226,
2021072300,214,
2021072400,173,
2021072500,187,
2021072600,230,6.0
2021072700,216,4.0
2021072800,213,2.0
2021072900,275,
2021073000,287,
2021073100,249,3.0
2021080100,248,4.0
2021080200,371,
2021080300,279,
2021080400,321,2.0
2021080500,342,
2021080600,283,1.0
2021080700,268,1.0
2021080800,239,2.0
2021080900,308,1.0
2021081000,295,1.0
2021081100,321,
2021081200,398,1.0
2021081300,312,1.0
2021081400,185,1.0
2021081500,226,
2021081600,268,1.0
2021081700,245,1.0
2021081800,306,1.0
2021081900,260,3.0
2021082000,221,1.0
2021082100,198,
2021082200,241,8.0
2021082300,297,
2021082400,304,
2021082500,328,
2021082600,290,
2021082700,267,1.0
2021082800,184,2.0
2021082900,218,3.0
2021083000,279,2.0
2021083100,287,
2021090100,266,
2021090200,327,
2021090300,260,
2021090400,222,1.0
2021090500,237,4.0
2021090600,334,
2021090700,268,6.0
2021090800,333,
2021090900,334,3.0
2021091000,277,
2021091100,238,
2021091200,260,
2021091300,294,
2021091400,381,
2021091500,314,
2021091600,318,
2021091700,254,
2021091800,219,
2021091900,233,
2021092000,284,
2021092100,273,1.0
2021092200,264,
2021092300,229,1.0
2021092400,180,
2021092500,163,
2021092600,208,
2021092700,271,
2021092800,321,3.0
2021092900,332,4.0
2021093000,302,
2021100100,243,2.0
2021100200,202,2.0
2021100300,237,2.0
2021100400,255,1.0
